id,document_nr,title,contact_id,contact_sub_id,user_id,project_id,logopaper_id,language_id,bank_account_id,currency_id,payment_type_id,header,footer,total_gross,total_net,total_taxes,total_received_payments,total_credit_vouchers,total_remaining_payments,total,total_rounding_difference,mwst_type,mwst_is_net,show_position_taxes,is_valid_from,is_valid_to,contact_address,kb_item_status_id,reference,api_reference,viewed_by_client_at,updated_at,esr_id,qr_invoice_id,template_slug,taxs,network_link
234,RE-00234,"FB Geak+, Witikonerstrasse 172, Zürich",52,,1,,1,1,1,1,4,"Guten Tag Amt für Abfall, Wasser, Energie, Luft<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:",Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,1500.000000,1500.000000,0.0000,0.000000,0.000000,1500.0000,1500.000000,0.0,0,True,False,2023-05-12,2023-07-31,"Amt für Abfall, Wasser, Energie, Luft
Sektion Energiewirtschaft
Stampfenbachstrasse 12
8090 Zürich
Schweiz",8,,,,2023-05-09 11:02:32,197,197,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
235,RE-00235,"Geak, Gotthardstrasse 26, Zug, Büro",140,141.0,1,,1,1,1,1,4,Sehr geehrter Herr Studer<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,2380.000000,2380.000000,183.2600,2563.250000,0.000000,0.0000,2563.250000,-0.01,0,True,False,2023-05-16,2023-06-14,"Pala Real Estate GmbH
Herr Melchior Studer
Gotthardstrasse 26
6300 Zug
Schweiz",9,"Geak, Gotthardstrasse 26, Zug",,,2023-06-19 17:08:43,198,198,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '183.2600'}]",
236,RE-00236,"GEAK-N - Bubikonerstrasse 43a, 8635 Dürnten",155,,1,,1,1,1,1,4,Guten Tag Walter Künzi<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,2610.000000,2610.000000,200.9700,0.000000,0.000000,2810.9500,2810.950000,-0.02,0,True,False,2023-05-24,2023-06-22,"Herr
Walter Künzi
Walderstrasse 16a
8630 Rüti
Schweiz",8,"Bubikonerstrasse 43a, 8635 Dürnten",,,2023-05-24 16:09:36,199,199,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '200.9700'}]",
237,RE-00237,"IB gMFH - Rebhaldenweg 1, Ennetbaden, MFH",40,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1800.000000,1671.300000,128.6908,0.000000,0.000000,1800.0000,1800.000000,0.0,0,False,False,2023-05-26,2023-07-28,"Eidgenössische Finanzverwaltung EFV
Bundesgasse 3
3003 Bern
Schweiz",8,,,,2023-05-26 12:26:11,200,200,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '128.6908'}]",
238,RE-00238,"Devis S - Hertenstrasse, Elgg",5,,1,,1,1,1,1,4,Sehr geehrter Herr Kajtazi<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,600.000000,445.700000,34.3175,0.000000,0.000000,480.0000,480.000000,0.0,0,False,False,2023-05-31,2023-06-29,"AQUASANI GmbH
Jozef Kajtazi
Wuhrstrasse 2
8580 Amriswil
Schweiz",8,"Hertenstrasse, Elgg",,,2023-05-31 15:35:59,201,201,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '34.3175'}]",
239,RE-00239,"Ges - Lindenbergstr.1+3, Bettwil",4,20.0,1,,1,1,1,1,4,Guten Tag Yvan Stalder<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,380.000000,380.000000,29.2600,0.000000,0.000000,409.2500,409.250000,-0.01,0,True,False,2023-06-02,2023-07-01,"Stalder-Rüttimann GmbH
Yvan Stalder
Herr Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",8,"Lindenbergstr.1+3, Bettwil",,,2023-06-02 12:05:53,202,202,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '29.2600'}]",
240,RE-00240,"Ges - Fahrweidstr.47, Muri",4,,1,,1,1,1,1,4,Guten Tag Stalder-Rüttimann GmbH<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,680.000000,680.000000,52.3600,0.000000,0.000000,732.3500,732.350000,-0.01,0,True,False,2023-06-02,2023-07-01,"Stalder-Rüttimann GmbH
Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",8,"Fahrweidstr.47, Muri",,,2023-06-02 12:07:20,203,203,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '52.3600'}]",
241,RE-00241,"Ges - Unterdorfstr.3, Benzenschwil",4,,1,,1,1,1,1,4,Guten Tag Stalder-Rüttimann GmbH<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,680.000000,680.000000,52.3600,0.000000,0.000000,732.3500,732.350000,-0.01,0,True,False,2023-06-02,2023-07-01,"Stalder-Rüttimann GmbH
Yvan Stalder
Unterdorf 12
5636 Benzenschwil
Schweiz",8,"Unterdorfstr.3, Benzenschwil",,,2023-06-02 12:08:24,204,204,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '52.3600'}]",
242,RE-00242,"Förderbeitrag G+ Gipsstr.39, Ehrendingen AG, EFH",26,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1000.000000,1000.000000,0.0000,0.000000,0.000000,1000.0000,1000.000000,0.0,0,False,False,2023-06-02,2023-07-04,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",8,"Gipsstr.39, Ehrendingen AG, EFH",,,2023-06-02 18:54:08,205,205,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
243,RE-00243,"GEAK+ Gipsstr.39, Ehrendingen AG, EFH Umbau",151,,1,,1,1,1,1,4,Sehr geehrte Frau Gr&uuml;tter<br />Sehr geehrter Herr Frei<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1730.000000,1458.100000,185.4220,0.000000,0.000000,1643.5000,1643.500000,0.0,0,False,False,2023-06-02,2023-07-01,"Herr & Frau
Michel Frei + Isabelle Grütter
Im First 6
5420 Ehrendingen
Schweiz",8,"Gipsstr.39, Ehrendingen AG, EFH Umbau",,,2023-06-02 19:01:01,206,206,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '185.4220'}]",
244,RE-00244,FB G+ Jurastrasse 88 Bettlach,171,,1,,1,1,1,1,4,Guten Tag Amt für Finanzen<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,1025.000000,1025.000000,0.0000,1025.000000,0.000000,0.0000,1025.000000,0.0,0,True,False,2022-09-13,2022-10-12,"Amt für Finanzen
Barfussergasse 24
4509 Solothurn
Schweiz",9,,,,2023-06-06 14:56:24,207,207,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
245,RE-00245,FB G+ Schlössliring Wolhausen,172,,1,,1,1,1,1,4,Guten Tag Finanzdepartement Kt. Luzern<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,1100.000000,1100.000000,0.0000,1100.000000,0.000000,0.0000,1100.000000,0.0,0,True,False,2022-10-01,2022-10-30,"Finanzdepartement Kt. Luzern
Bahnhofstrasse 19
6002 Luzern
Schweiz",9,,,,2023-06-06 15:05:25,208,208,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
246,RE-00246,"FA Heizung - Widenplatz 12, Frick, AKB",144,,1,,1,1,1,1,4,Guten Tag Herr Keller<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,920.000000,854.200000,65.7753,0.000000,0.000000,920.0000,920.000000,0.0,0,False,False,2023-06-07,2023-07-06,"Aargauische Kantonalbank
Andreas Keller
Bahnhofplatz 1 / Postfach
5001 Aarau
Schweiz ",8,"Widenplatz 12, Frick, AKB, Förderantrag Heizung",,,2023-06-07 14:17:20,209,209,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '65.7753'}]",
247,RE-00247,"Geak+, Badstr.17, Baden, Vk/Bü",128,,1,,1,1,1,1,4,Sehr geehrter Herr Steigmeier<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,3350.000000,3003.250000,346.7502,3350.000000,0.000000,0.0000,3350.000000,0.0,0,False,False,2023-06-08,2023-07-07,"Steigmeier Akustik + Bauphysik GmbH
Rütistrasse 3a
5400 Baden
Schweiz",9,"Badstr.17, Baden, Vk/Bü",,,2023-06-19 17:08:43,210,210,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '346.7502'}]",
248,RE-00248,"Förderbeitrag G+ Badstr.17, Baden",26,,1,,1,1,1,1,4,Sehr geehrte Damen und Herren<br /><br />Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1500.000000,1500.000000,0.0000,0.000000,0.000000,1500.0000,1500.000000,0.0,0,False,False,2023-06-08,2023-07-09,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",8,"Badstrasse 17, 5400 Baden",,,2023-06-08 12:10:46,211,211,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
249,RE-00249,"EN - Im Reich 5, Gebenstorf, EFH",146,156.0,1,,1,1,1,1,4,Guten Tag Herr&nbsp;Dullovi<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1300.000000,1207.050000,92.9434,0.000000,0.000000,1300.0000,1300.000000,0.0,0,False,False,2023-06-09,2023-07-08,"Dullovi Bau AG
Herr Nusret Dullovi
Grenzstrasse 9a
5412 Gebenstorf
Schweiz",8,"Im Reich 5, Gebenstorf, EFH, Sallauka",,,2023-06-20 12:11:09,212,212,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '92.9434'}]",
250,RE-00250,"G+ Schulstr.194, Schwaderloch, EFH",167,,1,,1,1,1,1,4,Guten Tag Dan und Marcia Apostu<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,2100.000000,1878.350000,221.6342,0.000000,0.000000,2100.0000,2100.000000,0.0,0,False,False,2023-06-15,2023-07-14,"Dan und Marcia Apostu
Eisenbahnweg 85
4125 Riehen
Schweiz",8,"Schulstr.194, Schwaderloch, EFH",,,2023-06-15 18:47:57,213,213,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '221.6342'}]",
251,RE-00251,"FB Geak+, Schulstr.194, Schwaderloch, EFH",26,,1,,1,1,1,1,4,"Guten Tag Departement Bau, Verkehr, Umwelt<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:",Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,1000.000000,1000.000000,0.0000,0.000000,0.000000,1000.0000,1000.000000,0.0,0,True,False,2023-06-20,2023-07-19,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",8," Schulstr.194, Schwaderloch, EFH",,,2023-06-20 16:39:55,214,214,6228622cf9f3e7797d45edb2,"[{'percentage': '0.00', 'value': '0.0000'}]",
252,RE-00252,"EN - Talstr.10, Veltheim AG, MFH",146,156.0,1,,1,1,1,1,4,Guten Tag Herr&nbsp;Dullovi<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,3000.000000,2785.500000,214.4847,0.000000,0.000000,3000.0000,3000.000000,0.0,0,False,False,2023-06-20,2023-07-19,"Dullovi Bau AG
Herr Nusret Dullovi
Grenzstrasse 9a
5412 Gebenstorf
Schweiz",8,"Talstr.10, Veltheim AG, 2x MFH",,,2023-06-20 12:09:50,215,215,6228622cf9f3e7797d45edb2,"[{'percentage': '7.70', 'value': '214.4847'}]",
253,RE-00253,"G+ Artherstr.132, Oberwil b. Zug, EFH",10,,1,,1,1,1,1,4,Sehr geehrter Herr H&uuml;rlimann<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,2600.000000,2414.100000,185.8867,0.000000,0.000000,2600.0000,2600.000000,0.0,0,False,False,2023-06-20,2023-07-19,"Stadt Zug
c/o Finanzdepartement Immobilien
Gubelstrasse 22
6301 Zug
Schweiz",8,"Artherstr.132, Oberwil b. Zug, EFH",,,2023-06-20 12:19:54,216,216,622f308b87e2d83a3d360505,"[{'percentage': '7.70', 'value': '185.8867'}]",
254,RE-00254,"GEAK Plus - Schöntal 4, Endingen",165,166.0,1,,1,1,1,1,4,Sehr geehrter Herr Sidler<br /><br />Danke f&uuml;r Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:,Sie haben Fragen? Melden Sie sich bei uns.<br /><br />Freundliche Gr&uuml;sse<br />Kevin Imhoff,2200.000000,1935.450000,264.5311,0.000000,0.000000,2200.0000,2200.000000,0.0,0,False,False,2023-06-29,2023-07-28,"Sidler Architekten AG
Herr David Sidler
Bahnhofstrasse 8
5400 Baden
Schweiz",8,"Schöntal 4, Endingen",,,2023-06-29 11:14:03,217,217,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}, {'percentage': '7.70', 'value': '264.5311'}]",
255,RE-00255,"FB Geak+, Schöntal 4, Endingen",26,,1,,1,1,1,1,4,"Guten Tag Departement Bau, Verkehr, Umwelt<br/><br/>Danke für Ihr Vertrauen. Ihre Rechnung setzt sich wie folgt zusammen:",Sie haben Fragen? Melden Sie sich bei uns.<br/><br/>Freundliche Grüsse<br/>Kevin Imhoff,1500.000000,1500.000000,0.0000,0.000000,0.000000,1500.0000,1500.000000,0.0,0,True,False,2023-06-29,2023-07-28,"Departement Bau, Verkehr, Umwelt
Zentrale Rechnungsstelle
Postfach 2504
5001 Aarau
Schweiz",8,"Schöntal 4, Endingen",,,2023-06-29 11:11:57,218,218,622f308b87e2d83a3d360505,"[{'percentage': '0.00', 'value': '0.0000'}]",
