id,ref_id,ref_class,date,debit_account_id,credit_account_id,description,amount,currency_id,ref_uuid
1253,,KbBill,2022-07-11T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Drucker,16.17,1,2c10ad1f-7274-41d8-8120-2828c941862f
1256,,KbBill,2022-07-09T00:00:00+02:00,208,107,(Lieferantenrechnung erstellt) Dockingstation,194.99,1,5f6d2d35-44c2-4f5f-94df-5b8f2494b888
1257,,KbBill,2022-07-09T00:00:00+02:00,111,107,(Lieferantenrechnung erstellt) Dockingstation,15.01,1,5f6d2d35-44c2-4f5f-94df-5b8f2494b888
1268,59.0,KbInvoice,2022-07-22T00:00:00+02:00,113,150,"Gebäudeanalyse + kant. Förderantrag Flachdach,  Constri",7019.498607,1,
1269,59.0,KbInvoice,2022-07-22T00:00:00+02:00,150,113,"Gebäudeanalyse + kant. Förderantrag Flachdach,  Constri",491.364903,1,
1270,59.0,KbInvoice,2022-07-22T00:00:00+02:00,113,105,"Gebäudeanalyse + kant. Förderantrag Flachdach,  Constri",502.666295,1,
1271,59.0,KbInvoice,2022-07-22T00:00:00+02:00,97,113,"Gebäudeanalyse + kant. Förderantrag Flachdach,  Constri",0.01,1,
1272,53.0,KbInvoice,2022-07-13T00:00:00+02:00,113,150,"EB-Nachweis - Fischweg 3, Meisterschwanden",800.0,1,
1273,53.0,KbInvoice,2022-07-13T00:00:00+02:00,113,105,"EB-Nachweis - Fischweg 3, Meisterschwanden",61.6,1,
1274,52.0,KbInvoice,2022-07-13T00:00:00+02:00,113,222,"Planung Sanitär, Lindenstr. 20/22, Frauenfeld",210.0,1,
1275,52.0,KbInvoice,2022-07-13T00:00:00+02:00,113,105,"Planung Sanitär, Lindenstr. 20/22, Frauenfeld",16.17,1,
1276,52.0,KbInvoice,2022-07-13T00:00:00+02:00,97,113,"Planung Sanitär, Lindenstr. 20/22, Frauenfeld",0.02,1,
1277,51.0,KbInvoice,2022-07-13T00:00:00+02:00,113,222,"Planung Sanitär, Am Rebberg, Goldach SG",350.0,1,
1278,51.0,KbInvoice,2022-07-13T00:00:00+02:00,113,105,"Planung Sanitär, Am Rebberg, Goldach SG",26.95,1,
1279,50.0,KbInvoice,2022-07-13T00:00:00+02:00,113,222,"Planung H/S - Erni, Guggibadstr.6, Schongau",2610.0,1,
1280,50.0,KbInvoice,2022-07-13T00:00:00+02:00,113,105,"Planung H/S - Erni, Guggibadstr.6, Schongau",200.97,1,
1281,50.0,KbInvoice,2022-07-13T00:00:00+02:00,97,113,"Planung H/S - Erni, Guggibadstr.6, Schongau",0.02,1,
1282,49.0,KbInvoice,2022-07-13T00:00:00+02:00,113,222,"Planung Sanitär - Tellstr.5/5a, Weinfelden",3249.7625,1,
1283,49.0,KbInvoice,2022-07-13T00:00:00+02:00,113,105,"Planung Sanitär - Tellstr.5/5a, Weinfelden",250.231713,1,
1284,49.0,KbInvoice,2022-07-13T00:00:00+02:00,113,97,"Planung Sanitär - Tellstr.5/5a, Weinfelden",0.01,1,
1287,,,2021-05-05T00:00:00+02:00,113,222,HLK,650.0,1,
1288,,,2021-05-05T00:00:00+02:00,113,105,HLK,50.05,1,
1289,,,2021-06-07T00:00:00+02:00,113,116,Vorauszahlung Multireflex März-Mai 21 / RE-21-106,597.25,1,
1290,,,2021-07-07T00:00:00+02:00,113,150,GEAK AG,2024.14,1,
1291,,,2021-07-07T00:00:00+02:00,113,105,GEAK AG,155.86,1,
1292,,,2021-07-07T00:00:00+02:00,113,150,GEAK SG,2311.98,1,
1293,,,2021-07-07T00:00:00+02:00,113,105,GEAK SG,178.02,1,
1294,,,2021-12-08T00:00:00+01:00,113,151,Bearbeitungsgebühren RE-21-117,55.71,1,
1295,,,2021-12-08T00:00:00+01:00,113,105,Bearbeitungsgebühren RE-21-117,4.29,1,
1296,,,2021-08-24T00:00:00+02:00,113,150,GEAK AG,724.23,1,
1297,,,2021-08-24T00:00:00+02:00,113,105,GEAK AG,55.77,1,
1298,,,2021-08-27T00:00:00+02:00,113,222,HLK,105.01,1,
1299,,,2021-08-27T00:00:00+02:00,113,105,HLK,8.09,1,
1300,,,2021-09-28T00:00:00+02:00,113,150,Gebäudeanalyse,4520.01,1,
1301,,,2021-09-28T00:00:00+02:00,113,105,Gebäudeanalyse,348.04,1,
1302,,,2021-10-11T00:00:00+02:00,113,150,GEAK BE,2135.56,1,
1303,,,2021-10-11T00:00:00+02:00,113,105,GEAK BE,164.44,1,
1304,,,2021-10-18T00:00:00+02:00,113,150,Förderbeitrag AG,1000.0,1,
1305,,,2021-10-18T00:00:00+02:00,113,105,Förderbeitrag AG,0.0,1,
1306,,,2021-01-26T00:00:00+01:00,115,113,,800.0,1,
1307,,,2021-01-29T00:00:00+01:00,190,115,Parkplatz,130.0,1,
1308,,,2021-01-29T00:00:00+01:00,111,115,Parkplatz,0.0,1,
1309,,,2021-01-31T00:00:00+01:00,214,115,Kontoführung,5.0,1,
1312,,,2021-02-02T00:00:00+01:00,107,115,,152.75,1,
1313,,,2021-02-09T00:00:00+01:00,107,115,,300.0,1,
1314,,,2021-02-12T00:00:00+01:00,115,113,,339.25,1,
1315,,,2021-02-12T00:00:00+01:00,115,113,,2186.3,1,
1316,,,2021-02-12T00:00:00+01:00,115,113,,1149.7,1,
1317,,,2021-02-12T00:00:00+01:00,115,113,,471.2,1,
1318,,,2021-02-16T00:00:00+01:00,115,113,,5040.35,1,
1319,,,2021-02-17T00:00:00+01:00,107,115,,118.8,1,
1320,,,2021-02-17T00:00:00+01:00,107,115,,400.0,1,
1321,,,2021-01-21T00:00:00+01:00,202,107,Büromaterial,127.39,1,
1322,,,2021-01-21T00:00:00+01:00,111,107,Büromaterial,9.81,1,
1323,,,2021-01-21T00:00:00+01:00,202,107,Büromaterial,35.75,1,
1324,,,2021-01-21T00:00:00+01:00,111,107,Büromaterial,0.0,1,
1325,,,2021-02-19T00:00:00+01:00,202,107,Büromaterial,118.76,1,
1326,,,2021-02-19T00:00:00+01:00,111,107,Büromaterial,9.14,1,
1327,,,2021-02-20T00:00:00+01:00,107,115,,127.9,1,
1328,,,2021-02-22T00:00:00+01:00,115,113,,780.0,1,
1329,,,2021-02-24T00:00:00+01:00,115,113,,630.0,1,
1330,,,2021-02-26T00:00:00+01:00,190,115,Parkplatz,130.0,1,
1331,,,2021-02-26T00:00:00+01:00,111,115,Parkplatz,0.0,1,
1332,,,2021-02-26T00:00:00+01:00,135,115,,71.6,1,
1333,,,2021-02-27T00:00:00+01:00,107,115,,499.0,1,
1334,,,2021-02-28T00:00:00+01:00,214,115,Kontoführung,10.0,1,
1335,,,2021-02-28T00:00:00+01:00,111,115,Kontoführung,0.0,1,
1336,,,2021-03-01T00:00:00+01:00,115,214,Korrektur Kontoführung,5.0,1,
1337,,,2021-03-04T00:00:00+01:00,115,145,Kapitalerhöhung Carmine,6700.0,1,
1338,,,2021-03-05T00:00:00+01:00,115,113,,2880.45,1,
1339,,,2021-03-06T00:00:00+01:00,115,202,Gutschrift Galaxus,46.52,1,
1340,,,2021-03-06T00:00:00+01:00,115,111,Gutschrift Galaxus,3.58,1,
1341,,,2021-03-09T00:00:00+01:00,115,113,,350.0,1,
1342,,,2021-03-10T00:00:00+01:00,172,115,Lohn Kevin,4500.0,1,
1343,,,2021-03-10T00:00:00+01:00,107,115,,150.0,1,
1344,,,2021-03-11T00:00:00+01:00,107,115,,85.0,1,
1345,,,2021-03-12T00:00:00+01:00,132,115,Bildschirm,347.26,1,
1346,,,2021-03-12T00:00:00+01:00,111,115,Bildschirm,26.74,1,
1347,,,2021-03-12T00:00:00+01:00,202,115,Büromaterial,46.05,1,
1348,,,2021-03-12T00:00:00+01:00,111,115,Büromaterial,3.55,1,
1349,,,2021-03-11T00:00:00+01:00,209,115,Google Ads GEAK,209.21,1,
1350,,,2021-03-17T00:00:00+01:00,115,113,,3360.25,1,
1351,,,2021-03-19T00:00:00+01:00,115,113,,772.75,1,
1352,,,2021-03-19T00:00:00+01:00,115,113,,207.3,1,
1353,,,2021-03-24T00:00:00+01:00,115,113,,1352.05,1,
1354,,,2021-03-24T00:00:00+01:00,115,113,,1262.8,1,
1355,,,2021-03-24T00:00:00+01:00,115,113,,867.0,1,
1356,,,2021-03-25T00:00:00+01:00,172,115,Lohn Kevin,4500.0,1,
1357,,,2021-03-26T00:00:00+01:00,190,115,Parkplatz,130.0,1,
1358,,,2021-03-26T00:00:00+01:00,111,115,Parkplatz,0.0,1,
1359,,,2021-03-30T00:00:00+02:00,115,113,,985.45,1,
1360,,,2021-03-31T00:00:00+02:00,214,115,Kontoführung,5.0,1,
1361,,,2021-03-31T00:00:00+02:00,214,115,Express-DL,5.0,1,
1362,,,2021-04-07T00:00:00+02:00,107,115,,316.75,1,
1363,,,2021-04-08T00:00:00+02:00,122,115,MWST Q320,369.06,1,
1364,,,2021-04-08T00:00:00+02:00,107,115,,111.55,1,
1365,,,2021-04-08T00:00:00+02:00,107,115,,13.15,1,
1366,,,2021-04-08T00:00:00+02:00,107,115,,60.0,1,
1367,,,2021-04-08T00:00:00+02:00,107,115,,97.7,1,
1368,,,2021-04-08T00:00:00+02:00,107,115,,77.05,1,
1369,,,2021-04-12T00:00:00+02:00,195,107,Benzin,73.17,1,
1370,,,2021-04-12T00:00:00+02:00,111,107,Benzin,5.63,1,
1371,,,2021-04-12T00:00:00+02:00,232,107,Tankstelle,0.63,1,
1372,,,2021-04-12T00:00:00+02:00,111,107,Tankstelle,0.02,1,
1373,,,2021-04-13T00:00:00+02:00,107,115,,79.45,1,
1374,,,2021-04-12T00:00:00+02:00,202,107,Roborock S5Max,377.9,1,
1375,,,2021-04-12T00:00:00+02:00,111,107,Roborock S5Max,29.1,1,
1376,,,2021-04-13T00:00:00+02:00,107,115,,407.0,1,
1377,,,2021-04-14T00:00:00+02:00,115,113,,3360.25,1,
1378,,,2021-04-15T00:00:00+02:00,115,113,,1000.0,1,
1379,,,2021-04-19T00:00:00+02:00,229,115,Camp37,82.95,1,
1380,,,2021-04-21T00:00:00+02:00,107,115,,87.35,1,
1381,,,2021-04-21T00:00:00+02:00,232,115,Pöschtli Beck,6.5,1,
1382,,,2021-04-22T00:00:00+02:00,107,115,,725.0,1,
1383,,,2021-04-22T00:00:00+02:00,107,115,,27.4,1,
1384,,,2021-04-22T00:00:00+02:00,115,113,,880.0,1,
1385,,,2021-04-26T00:00:00+02:00,172,115,Lohn Kevin,4500.0,1,
1386,,,2021-04-27T00:00:00+02:00,115,113,,350.0,1,
1387,,,2021-04-27T00:00:00+02:00,115,113,,880.0,1,
1388,,,2021-04-28T00:00:00+02:00,115,113,,810.0,1,
1389,,,2021-04-28T00:00:00+02:00,115,113,,800.0,1,
1390,,,2021-04-28T00:00:00+02:00,190,115,Parkplatz,130.0,1,
1391,,,2021-04-28T00:00:00+02:00,111,115,Parkplatz,0.0,1,
1392,,,2021-04-30T00:00:00+02:00,107,115,,450.0,1,
1393,,,2021-04-30T00:00:00+02:00,107,115,,31.55,1,
1394,,,2021-04-30T00:00:00+02:00,107,115,,840.0,1,
1395,,,2021-04-30T00:00:00+02:00,107,115,,142.2,1,
1396,,,2021-04-30T00:00:00+02:00,214,115,Kontoführung,5.0,1,
1397,,,2021-04-30T00:00:00+02:00,116,115,Vorauszahlung Multireflex März21,117.1,1,
1398,,,2021-05-03T00:00:00+02:00,107,115,,55.65,1,
1399,,,2021-05-04T00:00:00+02:00,115,113,,188.5,1,
1400,,,2021-05-04T00:00:00+02:00,115,113,,1922.45,1,
1401,,,2021-05-04T00:00:00+02:00,115,113,,452.35,1,
1402,,,2021-05-04T00:00:00+02:00,115,113,,490.05,1,
1403,,,2021-05-04T00:00:00+02:00,115,113,,414.65,1,
1404,,,2021-05-06T00:00:00+02:00,115,113,,350.0,1,
1405,,,2021-05-06T00:00:00+02:00,115,113,,350.0,1,
1406,,,2021-05-11T00:00:00+02:00,115,113,,350.0,1,
1407,,,2021-05-12T00:00:00+02:00,115,113,,300.0,1,
1408,,,2021-05-14T00:00:00+02:00,115,113,,829.3,1,
1409,,,2021-05-14T00:00:00+02:00,115,113,,810.45,1,
1410,,,2021-05-14T00:00:00+02:00,115,113,,923.55,1,
1411,,,2021-05-14T00:00:00+02:00,115,113,,1375.85,1,
1412,,,2021-05-14T00:00:00+02:00,115,113,,37.7,1,
1413,,,2021-05-14T00:00:00+02:00,115,113,,188.5,1,
1414,,,2021-05-14T00:00:00+02:00,115,113,,546.6,1,
1415,,,2021-05-14T00:00:00+02:00,115,113,,358.1,1,
1416,,,2021-05-14T00:00:00+02:00,115,113,,735.05,1,
1417,,,2021-05-20T00:00:00+02:00,115,113,,800.0,1,
1418,,,2021-05-25T00:00:00+02:00,172,115,Lohn Kevin,5000.0,1,
1419,,,2021-05-25T00:00:00+02:00,115,113,,169.65,1,
1420,,,2021-05-25T00:00:00+02:00,228,115,Kantonsspital Baden,1.0,1,
1421,,,2021-05-25T00:00:00+02:00,211,115,Visitenkarten,19.38,1,
1422,,,2021-05-25T00:00:00+02:00,111,115,Visitenkarten,1.49,1,
1423,,,2021-05-26T00:00:00+02:00,107,115,,28.6,1,
1424,,,2021-05-26T00:00:00+02:00,208,107,Logitech Kamera,84.87,1,
1425,,,2021-05-26T00:00:00+02:00,111,107,Logitech Kamera,6.53,1,
1426,,,2021-05-27T00:00:00+02:00,107,115,,91.4,1,
1427,,,2021-05-28T00:00:00+02:00,115,113,,4695.7,1,
1428,,,2021-05-28T00:00:00+02:00,190,115,Parkplatz,130.0,1,
1429,,,2021-05-28T00:00:00+02:00,111,115,Parkplatz,0.0,1,
1430,,,2021-05-31T00:00:00+02:00,107,115,,300.0,1,
1431,,,2021-05-31T00:00:00+02:00,214,115,Kontoführung,5.0,1,
1432,,,2021-05-31T00:00:00+02:00,111,115,Kontoführung,0.0,1,
1433,,,2021-05-31T00:00:00+02:00,107,115,,42.65,1,
1434,,,2021-06-01T00:00:00+02:00,122,115,MWST Q121,1883.35,1,
1435,,,2021-06-01T00:00:00+02:00,122,115,MWST Q420,1422.9,1,
1436,,,2021-06-02T00:00:00+02:00,107,115,,34.7,1,
1437,,,2021-06-02T00:00:00+02:00,232,115,Moser's,20.3,1,
1438,,,2021-06-05T00:00:00+02:00,232,115,Confiserie Freya,9.5,1,
1439,,,2021-06-08T00:00:00+02:00,226,115,Auszahlung Spesen Roger,450.0,1,
1440,,,2021-04-17T00:00:00+02:00,235,226,Stehpult,417.83,1,
1441,,,2021-04-17T00:00:00+02:00,111,226,Stehpult,32.17,1,
1442,,,2021-06-08T00:00:00+02:00,116,115,Vorauszahlung Multireflex April21,179.25,1,
1443,,,2021-06-09T00:00:00+02:00,115,113,,1410.0,1,
1444,,,2021-06-09T00:00:00+02:00,115,113,,94.25,1,
1445,,,2021-06-09T00:00:00+02:00,115,113,,263.85,1,
1446,,,2021-06-09T00:00:00+02:00,115,113,,150.8,1,
1447,,,2021-06-09T00:00:00+02:00,115,113,,621.95,1,
1448,,,2021-06-09T00:00:00+02:00,115,113,,433.5,1,
1449,,,2021-06-09T00:00:00+02:00,115,113,,37.7,1,
1450,,,2021-06-10T00:00:00+02:00,115,113,,800.0,1,
1451,,,2021-06-10T00:00:00+02:00,115,113,,350.0,1,
1452,,,2021-06-10T00:00:00+02:00,115,113,,2477.1,1,
1453,,,2021-06-17T00:00:00+02:00,115,113,,3360.25,1,
1454,,,2021-06-18T00:00:00+02:00,115,113,,700.05,1,
1455,,,2021-06-24T00:00:00+02:00,172,115,Lohn Kevin,5000.0,1,
1456,,,2021-06-24T00:00:00+02:00,115,113,Gutschrift Multireflex,597.25,1,
1457,,,2021-06-28T00:00:00+02:00,115,113,,800.0,1,
1458,,,2021-06-28T00:00:00+02:00,190,115,Parkplatz,130.0,1,
1459,,,2021-06-28T00:00:00+02:00,111,115,Parkplatz,0.0,1,
1460,,,2021-06-30T00:00:00+02:00,107,115,,105.2,1,
1461,,,2021-06-30T00:00:00+02:00,107,115,,33.6,1,
1462,,,2021-06-30T00:00:00+02:00,107,115,,1191.9,1,
1463,,,2021-06-30T00:00:00+02:00,116,115,Vorauszahlung Multireflex Mai21,300.9,1,
1464,,,2021-06-30T00:00:00+02:00,115,113,,2584.8,1,
1465,,,2021-06-30T00:00:00+02:00,214,115,Kontoführung,5.0,1,
1466,,,2021-06-30T00:00:00+02:00,232,107,Kaffeemaschine,65.69,1,
1467,,,2021-06-30T00:00:00+02:00,111,107,Kaffeemaschine,5.06,1,
1468,,,2021-07-01T00:00:00+02:00,107,115,,70.75,1,
1469,,,2021-07-01T00:00:00+02:00,115,113,,3360.25,1,
1470,,,2021-07-02T00:00:00+02:00,115,113,,1238.55,1,
1471,,,2021-07-03T00:00:00+02:00,107,115,,305.6,1,
1472,,,2021-07-07T00:00:00+02:00,226,115,Auszahlung Spesen Roger,954.58,1,
1473,,,2021-06-08T00:00:00+02:00,187,226,Hotel Barcelona,69.64,1,
1474,,,2021-06-08T00:00:00+02:00,187,226,Hotel Barcelona,62.04,1,
1475,,,2021-06-29T00:00:00+02:00,132,226,Bildschirm,555.25,1,
1476,,,2021-06-29T00:00:00+02:00,111,226,Bildschirm,42.75,1,
1477,,,2021-06-29T00:00:00+02:00,208,226,Dockingstation,208.82,1,
1478,,,2021-06-29T00:00:00+02:00,111,226,Dockingstation,16.08,1,
1479,,,2021-07-07T00:00:00+02:00,107,115,,36.45,1,
1480,,,2021-07-07T00:00:00+02:00,107,115,,150.0,1,
1481,,,2021-07-06T00:00:00+02:00,132,107,Tablet,1550.23,1,
1482,,,2021-07-06T00:00:00+02:00,111,107,Tablet,119.37,1,
1483,,,2021-07-07T00:00:00+02:00,107,115,,1669.6,1,
1484,,,2021-07-09T00:00:00+02:00,115,113,,800.0,1,
1485,,,2021-07-10T00:00:00+02:00,135,115,,25.0,1,
1486,,,2021-07-13T00:00:00+02:00,135,115,,90.0,1,
1487,,,2021-07-15T00:00:00+02:00,115,113,,780.0,1,
1488,,,2021-07-16T00:00:00+02:00,135,115,,151.5,1,
1489,,,2021-07-19T00:00:00+02:00,115,113,,56.55,1,
1490,,,2021-07-19T00:00:00+02:00,115,113,,1225.1,1,
1491,,,2021-07-19T00:00:00+02:00,115,113,,188.5,1,
1492,,,2021-07-19T00:00:00+02:00,115,113,,1451.25,1,
1493,,,2021-07-19T00:00:00+02:00,115,113,,56.55,1,
1494,,,2021-07-19T00:00:00+02:00,115,113,,188.5,1,
1495,,,2021-07-20T00:00:00+02:00,107,115,,32.4,1,
1496,,,2021-07-20T00:00:00+02:00,115,113,,1000.0,1,
1497,,,2021-07-23T00:00:00+02:00,135,115,,190.0,1,
1498,,,2021-07-28T00:00:00+02:00,172,115,Lohn Kevin,5000.0,1,
1499,,,2021-07-28T00:00:00+02:00,190,115,Parkplatz,130.0,1,
1500,,,2021-07-28T00:00:00+02:00,111,115,Parkplatz,0.0,1,
1501,,,2021-07-30T00:00:00+02:00,107,115,,153.0,1,
1502,,,2021-07-30T00:00:00+02:00,115,113,,4792.65,1,
1503,,,2021-07-31T00:00:00+02:00,214,115,Kontoführung,5.0,1,
1504,,,2021-07-31T00:00:00+02:00,111,115,Kontoführung,0.0,1,
1505,,,2021-08-02T00:00:00+02:00,107,115,,450.0,1,
1506,,,2021-08-02T00:00:00+02:00,226,115,Auszahlug Spesen Roger,712.6,1,
1507,,,2021-07-29T00:00:00+02:00,187,226,Flug BCN,387.8,1,
1508,,,2021-07-13T00:00:00+02:00,208,226,Logitech Keyboard,92.76,1,
1509,,,2021-07-13T00:00:00+02:00,111,226,Logitech Keyboard,7.14,1,
1510,,,2021-06-29T00:00:00+02:00,208,226,Dockingstation,208.82,1,
1511,,,2021-06-29T00:00:00+02:00,111,226,Dockingstation,16.08,1,
1512,,,2021-08-02T00:00:00+02:00,107,115,,30.15,1,
1513,,,2021-08-02T00:00:00+02:00,107,115,,66.6,1,
1514,,,2021-07-08T00:00:00+02:00,208,107,Honor Case,31.85,1,
1515,,,2021-07-08T00:00:00+02:00,111,107,Honor Case,2.45,1,
1516,,,2021-08-03T00:00:00+02:00,107,115,,34.3,1,
1517,,,2021-07-07T00:00:00+02:00,208,107,Diverses,50.97,1,
1518,,,2021-07-07T00:00:00+02:00,111,107,Diverses,3.93,1,
1519,,,2021-08-03T00:00:00+02:00,107,115,,54.9,1,
1520,,,2021-08-10T00:00:00+02:00,115,113,,1000.0,1,
1521,,,2021-08-13T00:00:00+02:00,115,113,,1000.0,1,
1522,,,2021-08-16T00:00:00+02:00,136,115,PK Beiträge 01.07.20-31.12.20,1554.0,1,
1523,,,2021-08-16T00:00:00+02:00,136,115,PK Beiträge 01.01.21-31.12.21,3090.0,1,
1524,,,2021-08-24T00:00:00+02:00,107,115,,82.8,1,
1525,,,2021-08-24T00:00:00+02:00,107,115,,2839.25,1,
1526,,,2021-08-24T00:00:00+02:00,107,115,,27.6,1,
1527,,,2021-08-23T00:00:00+02:00,202,107,Druckerpatronen,107.71,1,
1528,,,2021-08-23T00:00:00+02:00,111,107,Druckerpatronen,8.29,1,
1529,,,2021-08-24T00:00:00+02:00,107,115,,116.0,1,
1530,,,2021-08-23T00:00:00+02:00,228,107,Pfanne,55.9,1,
1531,,,2021-08-23T00:00:00+02:00,111,107,Pfanne,4.3,1,
1532,,,2021-08-24T00:00:00+02:00,107,115,,60.2,1,
1533,,,2021-08-25T00:00:00+02:00,172,115,Lohn Kevin,5000.0,1,
1534,,,2021-08-27T00:00:00+02:00,137,115,SVA Beiträge 01.01.21-30.06.21,5076.0,1,
1535,,,2021-08-27T00:00:00+02:00,137,115,SVA Beiträge 01.07.20-31.12.20,3732.5,1,
1536,,,2021-08-27T00:00:00+02:00,190,115,Parkplatz,130.0,1,
1537,,,2021-08-27T00:00:00+02:00,111,115,Parkplatz,0.0,1,
1538,,,2021-08-30T00:00:00+02:00,107,115,,300.0,1,
1539,,,2021-08-31T00:00:00+02:00,107,115,,161.35,1,
1540,,,2021-08-31T00:00:00+02:00,107,115,,26.1,1,
1541,,,2021-08-31T00:00:00+02:00,107,115,,249.15,1,
1542,,,2021-08-31T00:00:00+02:00,214,115,Kontoführung,5.0,1,
1543,,,2021-09-02T00:00:00+02:00,232,115,Volg Laden,2.4,1,
1544,,,2021-09-06T00:00:00+02:00,115,202,Gutschrift Rückgabe Galaxus,90.44,1,
1545,,,2021-09-06T00:00:00+02:00,115,111,Gutschrift Rückgabe Galaxus,6.96,1,
1546,,,2021-09-08T00:00:00+02:00,232,115,Thermalquelle AG,3.5,1,
1547,,,2021-09-12T00:00:00+02:00,232,115,Himmel Baden,40.0,1,
1548,,,2021-09-14T00:00:00+02:00,115,113,,188.5,1,
1549,,,2021-09-14T00:00:00+02:00,115,113,,113.1,1,
1550,,,2021-09-14T00:00:00+02:00,115,113,,301.55,1,
1551,,,2021-09-14T00:00:00+02:00,115,113,,339.25,1,
1552,,,2021-09-14T00:00:00+02:00,115,113,,320.4,1,
1553,,,2021-09-15T00:00:00+02:00,115,113,,3360.25,1,
1554,,,2021-09-15T00:00:00+02:00,115,113,,780.0,1,
1555,,,2021-09-17T00:00:00+02:00,115,113,,2875.6,1,
1556,,,2021-09-24T00:00:00+02:00,172,115,Lohn Kevin,5000.0,1,
1557,,,2021-09-28T00:00:00+02:00,190,115,Parkplatz,130.0,1,
1558,,,2021-09-28T00:00:00+02:00,111,115,Parkplatz,0.0,1,
1559,,,2021-09-30T00:00:00+02:00,107,115,,150.5,1,
1560,,,2021-09-30T00:00:00+02:00,214,115,Kontoführung,5.0,1,
1561,,,2021-10-01T00:00:00+02:00,107,115,,300.0,1,
1562,,,2021-10-01T00:00:00+02:00,107,115,,32.95,1,
1563,,,2021-10-06T00:00:00+02:00,107,115,,139.9,1,
1564,,,2021-10-06T00:00:00+02:00,107,115,,189.5,1,
1565,,,2021-10-11T00:00:00+02:00,115,113,,37.7,1,
1566,,,2021-10-11T00:00:00+02:00,115,113,,1300.5,1,
1567,,,2021-10-11T00:00:00+02:00,115,113,,339.25,1,
1568,,,2021-10-11T00:00:00+02:00,115,113,,56.55,1,
1569,,,2021-10-13T00:00:00+02:00,107,115,,120.0,1,
1570,,,2021-10-24T00:00:00+02:00,187,115,Bal's Cafe,33.0,1,
1571,,,2021-10-25T00:00:00+02:00,172,115,Lohn Kevin,5500.0,1,
1572,,,2021-10-25T00:00:00+02:00,115,113,,2956.35,1,
1573,,,2021-10-25T00:00:00+02:00,163,107,GEAK Flyer,151.62,1,
1574,,,2021-10-25T00:00:00+02:00,112,107,GEAK Flyer,11.67,1,
1575,,,2021-10-26T00:00:00+02:00,107,115,,163.29,1,
1576,,,2021-10-27T00:00:00+02:00,115,113,,2929.45,1,
1577,,,2021-10-28T00:00:00+02:00,190,115,Parkplatz,130.0,1,
1578,,,2021-10-28T00:00:00+02:00,111,115,Parkplatz,0.0,1,
1579,,,2021-10-29T00:00:00+02:00,107,115,,75.65,1,
1580,,,2021-10-29T00:00:00+02:00,107,115,,36.5,1,
1581,,,2021-10-29T00:00:00+02:00,137,115,SVA Beiträge Q321,2584.0,1,
1582,,,2021-10-29T00:00:00+02:00,107,115,,80.0,1,
1583,,,2021-10-29T00:00:00+02:00,107,115,,1163.25,1,
1584,,,2021-10-29T00:00:00+02:00,115,113,,3360.25,1,
1585,,,2021-10-31T00:00:00+02:00,214,115,Kontoführung,5.0,1,
1586,,,2021-11-01T00:00:00+01:00,214,115,Kartengebühr,30.0,1,
1587,,,2021-11-01T00:00:00+01:00,115,113,,1828.2,1,
1588,,,2021-11-01T00:00:00+01:00,115,113,,4308.0,1,
1589,,,2021-11-01T00:00:00+01:00,115,113,,998.9,1,
1590,,,2021-11-01T00:00:00+01:00,115,113,,2167.45,1,
1591,,,2021-11-01T00:00:00+01:00,115,113,,2550.0,1,
1592,,,2021-11-02T00:00:00+01:00,135,115,,48.2,1,
1593,,,2021-11-02T00:00:00+01:00,135,115,,120.0,1,
1594,,,2021-11-03T00:00:00+01:00,135,115,,471.45,1,
1595,,,2021-11-03T00:00:00+01:00,232,115,Coop,46.85,1,
1596,,,2021-11-04T00:00:00+01:00,232,115,Pöschtli Beck,5.4,1,
1597,,,2021-11-07T00:00:00+01:00,107,115,,110.75,1,
1598,,,2021-11-07T00:00:00+01:00,228,115,Parking,7.0,1,
1599,,,2021-11-07T00:00:00+01:00,187,115,Henry's Bar,13.0,1,
1600,,,2021-11-08T00:00:00+01:00,228,115,Manor,199.0,1,
1601,,,2021-11-09T00:00:00+01:00,115,113,,3050.0,1,
1602,,,2021-11-10T00:00:00+01:00,227,115,Auszahlung Spesen Carmine,4610.0,1,
1603,,,2021-11-10T00:00:00+01:00,122,115,MWST Q221,1859.9,1,
1604,,,2021-03-12T00:00:00+01:00,231,227,Einzahlung Revolut,800.0,1,
1605,,,2021-06-07T00:00:00+02:00,231,227,Einzahlung Revolut,500.0,1,
1606,,,2021-08-01T00:00:00+02:00,231,227,Einzahlung Revolut,150.0,1,
1607,,,2021-09-08T00:00:00+02:00,231,227,Einzahlung Revolut,500.0,1,
1608,,,2021-09-30T00:00:00+02:00,231,227,Einzahlung Revolut,500.0,1,
1609,,,2021-10-02T00:00:00+02:00,231,227,Einzahlung Revolut,500.0,1,
1610,,,2021-10-11T00:00:00+02:00,231,227,Einzahlung Revolut,500.0,1,
1611,,,2021-11-09T00:00:00+01:00,231,227,Einzahlung Revolut,400.0,1,
1612,,,2021-11-10T00:00:00+01:00,107,115,,88.2,1,
1613,,,2021-11-12T00:00:00+01:00,115,228,Gutschrift Manor,199.0,1,
1614,,,2021-11-12T00:00:00+01:00,135,115,,7.6,1,
1615,,,2021-11-15T00:00:00+01:00,115,113,,169.65,1,
1616,,,2021-11-15T00:00:00+01:00,115,113,,735.05,1,
